code	title_sv	parent	depth	breadcrumb	table
HSD.1446	Förstärkningar för kompletteringar till yttertak	HSD.144	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.14 Kompletteringar av längdformvaror av furu eller gran till yttertak > HSD.144 Diverse kompletteringar av längdformvaror av furu eller gran till yttertak > HSD.1446 Förstärkningar för kompletteringar till yttertak	produktionsresultat
HSD.15	Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak	HSD.1	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak	produktionsresultat
HSD.151	Utfyllnader med läkt eller reglar	HSD.15	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.151 Utfyllnader med läkt eller reglar	produktionsresultat
HSD.152	Stommar till undertak	HSD.15	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.152 Stommar till undertak	produktionsresultat
HSD.153	Paneler som underlag för beklädnad	HSD.15	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.153 Paneler som underlag för beklädnad	produktionsresultat
HSD.1531	Glespanel som underlag för beklädnad	HSD.153	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.153 Paneler som underlag för beklädnad > HSD.1531 Glespanel som underlag för beklädnad	produktionsresultat
HSD.1532	Tät panel som underlag för beklädnad	HSD.153	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.153 Paneler som underlag för beklädnad > HSD.1532 Tät panel som underlag för beklädnad	produktionsresultat
HSD.154	Spräckpanel	HSD.15	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.154 Spräckpanel	produktionsresultat
HSD.155	Läkt på vägg för beklädnad	HSD.15	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.155 Läkt på vägg för beklädnad	produktionsresultat
HSD.158	Diverse kompletteringar av längdformvaror av furu eller gran till vägg eller innertak	HSD.15	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.15 Kompletteringar av längdformvaror av furu eller gran till vägg eller innertak > HSD.158 Diverse kompletteringar av längdformvaror av furu eller gran till vägg eller innertak	produktionsresultat
HSD.16	Synlig vägg- och takpanel samt list utomhus	HSD.1	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus	produktionsresultat
HSD.161	Stående panel med lockläkt utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.161 Stående panel med lockläkt utomhus	produktionsresultat
HSD.162	Stående panel med lockbräder utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.162 Stående panel med lockbräder utomhus	produktionsresultat
HSD.163	Stående profilerad panel utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.163 Stående profilerad panel utomhus	produktionsresultat
HSD.164	Liggande panel på förvandring utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.164 Liggande panel på förvandring utomhus	produktionsresultat
HSD.165	Liggande profilerad panel utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.165 Liggande profilerad panel utomhus	produktionsresultat
HSD.166	Panel på undersida av skärmtak, entrétak e d utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.166 Panel på undersida av skärmtak, entrétak e d utomhus	produktionsresultat
HSD.167	Foder, lister och knutbräder utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.167 Foder, lister och knutbräder utomhus	produktionsresultat
HSD.168	Diverse synlig vägg- och takpanel samt list utomhus	HSD.16	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.16 Synlig vägg- och takpanel samt list utomhus > HSD.168 Diverse synlig vägg- och takpanel samt list utomhus	produktionsresultat
HSD.17	Synlig vägg- och takpanel inomhus	HSD.1	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.17 Synlig vägg- och takpanel inomhus	produktionsresultat
HSD.171	Synlig väggpanel inomhus	HSD.17	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.17 Synlig vägg- och takpanel inomhus > HSD.171 Synlig väggpanel inomhus	produktionsresultat
HSD.172	Synlig takpanel inomhus	HSD.17	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.17 Synlig vägg- och takpanel inomhus > HSD.172 Synlig takpanel inomhus	produktionsresultat
HSD.18	Diverse konstruktioner av längdformvaror av furu eller gran	HSD.1	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran	produktionsresultat
HSD.181	Inklädnader o d	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.181 Inklädnader o d	produktionsresultat
HSD.1811	Inklädnader till expansionskärl e d	HSD.181	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.181 Inklädnader o d > HSD.1811 Inklädnader till expansionskärl e d	produktionsresultat
HSD.182	Brädgångar	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.182 Brädgångar	produktionsresultat
HSD.184	Bräder för elledningar i vindsutrymme e d	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.184 Bräder för elledningar i vindsutrymme e d	produktionsresultat
HSD.185	Förstärkning för antennfäste e d	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.185 Förstärkning för antennfäste e d	produktionsresultat
HSD.186	Avvisare på lastkaj e d	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.186 Avvisare på lastkaj e d	produktionsresultat
HSD.187	Trappor av plank eller bräder	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.187 Trappor av plank eller bräder	produktionsresultat
HSD.188	Platsbyggda stegar	HSD.18	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.1 Konstruktioner av längdformvaror av furu eller gran > HSD.18 Diverse konstruktioner av längdformvaror av furu eller gran > HSD.188 Platsbyggda stegar	produktionsresultat
HSD.2	Konstruktioner av längdformvaror av limträ	HSD	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.2 Konstruktioner av längdformvaror av limträ	produktionsresultat
HSD.3	Konstruktioner av längdformvaror av fanerträ	HSD	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ	produktionsresultat
HSD.31	Syllar, stolpverk, regelstommar m m av fanerträ	HSD.3	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.31 Syllar, stolpverk, regelstommar m m av fanerträ	produktionsresultat
HSD.313	Enkla regelstommar av fanerträ till vägg	HSD.31	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.31 Syllar, stolpverk, regelstommar m m av fanerträ > HSD.313 Enkla regelstommar av fanerträ till vägg	produktionsresultat
HSD.314	Dubbla regelstommar av fanerträ till vägg	HSD.31	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.31 Syllar, stolpverk, regelstommar m m av fanerträ > HSD.314 Dubbla regelstommar av fanerträ till vägg	produktionsresultat
HSD.32	Bjälklag, underslag, uppreglingar o d av fanerträ	HSD.3	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.32 Bjälklag, underslag, uppreglingar o d av fanerträ	produktionsresultat
HSD.322	Bjälkar av fanerträ	HSD.32	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.32 Bjälklag, underslag, uppreglingar o d av fanerträ > HSD.322 Bjälkar av fanerträ	produktionsresultat
HSD.324	Underslag och uppreglingar av fanerträ	HSD.32	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.32 Bjälklag, underslag, uppreglingar o d av fanerträ > HSD.324 Underslag och uppreglingar av fanerträ	produktionsresultat
HSD.3242	Fasta reglar av fanerträ till undergolv eller golvkonstruktion av trä	HSD.324	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.32 Bjälklag, underslag, uppreglingar o d av fanerträ > HSD.324 Underslag och uppreglingar av fanerträ > HSD.3242 Fasta reglar av fanerträ till undergolv eller golvkonstruktion av trä	produktionsresultat
HSD.3243	Fasta reglar av fanerträ till undergolv av skivor	HSD.324	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.32 Bjälklag, underslag, uppreglingar o d av fanerträ > HSD.324 Underslag och uppreglingar av fanerträ > HSD.3243 Fasta reglar av fanerträ till undergolv av skivor	produktionsresultat
HSD.33	Taklag o d av fanerträ	HSD.3	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ	produktionsresultat
HSD.331	Taklag av fanerträ	HSD.33	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ > HSD.331 Taklag av fanerträ	produktionsresultat
HSD.3312	Fribärande takstolar av fanerträ	HSD.331	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ > HSD.331 Taklag av fanerträ > HSD.3312 Fribärande takstolar av fanerträ	produktionsresultat
HSD.3313	Uppstolpade takstolar av fanerträ	HSD.331	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ > HSD.331 Taklag av fanerträ > HSD.3313 Uppstolpade takstolar av fanerträ	produktionsresultat
HSD.3314	Åsar av fanerträ på underlag av trä	HSD.331	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ > HSD.331 Taklag av fanerträ > HSD.3314 Åsar av fanerträ på underlag av trä	produktionsresultat
HSD.3315	Åsar av fanerträ på underlag av metall	HSD.331	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ > HSD.331 Taklag av fanerträ > HSD.3315 Åsar av fanerträ på underlag av metall	produktionsresultat
HSD.3316	Åsar av fanerträ på underlag av betong, lättbetong e d	HSD.331	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.3 Konstruktioner av längdformvaror av fanerträ > HSD.33 Taklag o d av fanerträ > HSD.331 Taklag av fanerträ > HSD.3316 Åsar av fanerträ på underlag av betong, lättbetong e d	produktionsresultat
HSD.4	Konstruktioner av längdformvaror av lövträ	HSD	1	H KONSTRUKTIONER AV LÄNGDFORMVAROR > HS KONSTRUKTIONER AV LÄNGDFORMVAROR I HUS > HSD KONSTRUKTIONER AV LÄNGDFORMVAROR AV TRÄ I HUS > HSD.4 Konstruktioner av längdformvaror av lövträ	produktionsresultat
