code	title_sv	parent	depth	breadcrumb	table
63.H/3	Elvärmesystem – system med värmefolie	63.H	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.H/3 Elvärmesystem – system med värmefolie	byggdel
63.H/4	Elvärmesystem – system med bastuaggregat	63.H	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.H/4 Elvärmesystem – system med bastuaggregat	byggdel
63.HG	Industriella elvärmesystem	63.H	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.H Elvärmesystem > 63.HG Industriella elvärmesystem	byggdel
63.J	Motordriftsystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem	byggdel
63.JB	Drivsystem med motor utan hastighetsreglering	63.J	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JB Drivsystem med motor utan hastighetsreglering	byggdel
63.JC	Drivsystem med flerhastighetsmotor	63.J	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JC Drivsystem med flerhastighetsmotor	byggdel
63.JC/1	Drivsystem med flerhastighetsmotor – tvåhastighetsmotor med skilda lindningar	63.JC	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JC Drivsystem med flerhastighetsmotor > 63.JC/1 Drivsystem med flerhastighetsmotor – tvåhastighetsmotor med skilda lindningar	byggdel
63.JC/2	Drivsystem med flerhastighetsmotor – system med tvåhastighetsmotor med polomkopplingsbara lindningar	63.JC	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JC Drivsystem med flerhastighetsmotor > 63.JC/2 Drivsystem med flerhastighetsmotor – system med tvåhastighetsmotor med polomkopplingsbara lindningar	byggdel
63.JD	Drivsystem med varvtalsstyrd motor	63.J	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor	byggdel
63.JD/1	Drivsystem med varvtalsstyrd motor – system med asynkronmotor	63.JD	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor	byggdel
63.JD/11	Drivsystem med varvtalsstyrd motor – system med släpringad asynkronmotor med reglermotstånd	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/11 Drivsystem med varvtalsstyrd motor – system med släpringad asynkronmotor med reglermotstånd	byggdel
63.JD/12	Drivsystem med varvtalsstyrd motor – system med asynkronmotor med styrning av primärspänning	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/12 Drivsystem med varvtalsstyrd motor – system med asynkronmotor med styrning av primärspänning	byggdel
63.JD/13	Drivsystem med varvtalsstyrd motor – system med asynkronmotor med kaskadsystem och återmatning av rotoreffekt	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/13 Drivsystem med varvtalsstyrd motor – system med asynkronmotor med kaskadsystem och återmatning av rotoreffekt	byggdel
63.JD/14	Drivsystem med varvtalsstyrd motor – system med asynkronmotor med direktomriktare	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/14 Drivsystem med varvtalsstyrd motor – system med asynkronmotor med direktomriktare	byggdel
63.JD/15	Drivsystem med varvtalsstyrd motor – system med asynkronmotor med mellanledsomriktare	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/15 Drivsystem med varvtalsstyrd motor – system med asynkronmotor med mellanledsomriktare	byggdel
63.JD/16	Drivsystem med varvtalsstyrd motor – system med asynkronmotor med integrerad frekvensomriktare	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/16 Drivsystem med varvtalsstyrd motor – system med asynkronmotor med integrerad frekvensomriktare	byggdel
63.JD/17	Drivsystem med varvtalsstyrd motor – system med asynkronmotor typ kommutatormotor	63.JD/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/1 Drivsystem med varvtalsstyrd motor – system med asynkronmotor > 63.JD/17 Drivsystem med varvtalsstyrd motor – system med asynkronmotor typ kommutatormotor	byggdel
63.JD/2	Drivsystem med varvtalsstyrd motor – system med synkronmotor	63.JD	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/2 Drivsystem med varvtalsstyrd motor – system med synkronmotor	byggdel
63.JD/21	Drivsystem med varvtalsstyrd motor – system med synkronmotor med direktomriktare	63.JD/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/2 Drivsystem med varvtalsstyrd motor – system med synkronmotor > 63.JD/21 Drivsystem med varvtalsstyrd motor – system med synkronmotor med direktomriktare	byggdel
63.JD/22	Drivsystem med varvtalsstyrd motor – system med synkronmotor med mellanledsomriktare	63.JD/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/2 Drivsystem med varvtalsstyrd motor – system med synkronmotor > 63.JD/22 Drivsystem med varvtalsstyrd motor – system med synkronmotor med mellanledsomriktare	byggdel
63.JD/3	Drivsystem med varvtalsstyrd motor – system med likströmsmotor	63.JD	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/3 Drivsystem med varvtalsstyrd motor – system med likströmsmotor	byggdel
63.JD/31	Drivsystem med varvtalsstyrd motor – system med likströmsmotor med enkelströmriktare	63.JD/3	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/3 Drivsystem med varvtalsstyrd motor – system med likströmsmotor > 63.JD/31 Drivsystem med varvtalsstyrd motor – system med likströmsmotor med enkelströmriktare	byggdel
63.JD/32	Drivsystem med varvtalsstyrd motor – system med likströmsmotor med dubbelströmriktare	63.JD/3	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JD Drivsystem med varvtalsstyrd motor > 63.JD/3 Drivsystem med varvtalsstyrd motor – system med likströmsmotor > 63.JD/32 Drivsystem med varvtalsstyrd motor – system med likströmsmotor med dubbelströmriktare	byggdel
63.JE	Bromssystem för elmotor	63.J	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JE Bromssystem för elmotor	byggdel
63.JE/1	Bromssystem för elmotor – mekanisk bromsning	63.JE	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JE Bromssystem för elmotor > 63.JE/1 Bromssystem för elmotor – mekanisk bromsning	byggdel
63.JE/2	Bromssystem för elmotor – elektrisk bromsning	63.JE	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JE Bromssystem för elmotor > 63.JE/2 Bromssystem för elmotor – elektrisk bromsning	byggdel
63.JE/21	Bromssystem för elmotor – motströmsbromsning	63.JE/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JE Bromssystem för elmotor > 63.JE/2 Bromssystem för elmotor – elektrisk bromsning > 63.JE/21 Bromssystem för elmotor – motströmsbromsning	byggdel
63.JE/22	Bromssystem för elmotor – likströmsbromsning	63.JE/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.J Motordriftsystem > 63.JE Bromssystem för elmotor > 63.JE/2 Bromssystem för elmotor – elektrisk bromsning > 63.JE/22 Bromssystem för elmotor – likströmsbromsning	byggdel
63.K	Faskompenseringssystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem	byggdel
63.K/1	Faskompenseringssystem – roterande system	63.K	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/1 Faskompenseringssystem – roterande system	byggdel
63.K/2	Faskompenseringssystem – system med kondensatorbatterier	63.K	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier	byggdel
63.K/21	Faskompenseringssystem – system med kondensatorbatterier för högspänning	63.K/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/21 Faskompenseringssystem – system med kondensatorbatterier för högspänning	byggdel
63.K/22	Faskompenseringssystem – system med kondensatorbatterier för lågspänning	63.K/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/22 Faskompenseringssystem – system med kondensatorbatterier för lågspänning	byggdel
63.K/221	Faskompenseringssystem – system med centralkompensering med kondensatorbatterier för lågspänning	63.K/22	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/22 Faskompenseringssystem – system med kondensatorbatterier för lågspänning > 63.K/221 Faskompenseringssystem – system med centralkompensering med kondensatorbatterier för lågspänning	byggdel
63.K/222	Faskompenseringssystem – system med gruppkompensering med kondensatorbatterier för lågspänning	63.K/22	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/22 Faskompenseringssystem – system med kondensatorbatterier för lågspänning > 63.K/222 Faskompenseringssystem – system med gruppkompensering med kondensatorbatterier för lågspänning	byggdel
63.K/223	Faskompenseringssystem – system med direktkompensering med kondensatorbatterier för lågspänning	63.K/22	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/22 Faskompenseringssystem – system med kondensatorbatterier för lågspänning > 63.K/223 Faskompenseringssystem – system med direktkompensering med kondensatorbatterier för lågspänning	byggdel
63.K/23	Faskompenseringssystem – system med övertonsfilter	63.K/2	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/23 Faskompenseringssystem – system med övertonsfilter	byggdel
63.K/231	Faskompenseringssystem – system med snedavstämda övertonsfilter	63.K/23	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/23 Faskompenseringssystem – system med övertonsfilter > 63.K/231 Faskompenseringssystem – system med snedavstämda övertonsfilter	byggdel
63.K/232	Faskompenseringssystem – system med finavstämda övertonsfilter	63.K/23	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.K Faskompenseringssystem > 63.K/2 Faskompenseringssystem – system med kondensatorbatterier > 63.K/23 Faskompenseringssystem – system med övertonsfilter > 63.K/232 Faskompenseringssystem – system med finavstämda övertonsfilter	byggdel
63.L	Omriktarsystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.L Omriktarsystem	byggdel
63.L/1	Omriktarsystem – system med elektroniska system	63.L	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.L Omriktarsystem > 63.L/1 Omriktarsystem – system med elektroniska system	byggdel
63.L/11	Omriktarsystem – system med elektroniska likriktare	63.L/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.L Omriktarsystem > 63.L/1 Omriktarsystem – system med elektroniska system > 63.L/11 Omriktarsystem – system med elektroniska likriktare	byggdel
63.L/12	Omriktarsystem – system med elektroniska växelriktare	63.L/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.L Omriktarsystem > 63.L/1 Omriktarsystem – system med elektroniska system > 63.L/12 Omriktarsystem – system med elektroniska växelriktare	byggdel
63.L/13	Omriktarsystem – system med elektroniska frekvensomriktare	63.L/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.L Omriktarsystem > 63.L/1 Omriktarsystem – system med elektroniska system > 63.L/13 Omriktarsystem – system med elektroniska frekvensomriktare	byggdel
63.L/2	Omriktarsystem – system med roterande omformare	63.L	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.L Omriktarsystem > 63.L/2 Omriktarsystem – system med roterande omformare	byggdel
63.M	Strömförsörjningssystem för elkraftsystem	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.M Strömförsörjningssystem för elkraftsystem	byggdel
63.M/1	Strömförsörjningssystem för elkraftsystem – system med laddningsbara batterier	63.M	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.M Strömförsörjningssystem för elkraftsystem > 63.M/1 Strömförsörjningssystem för elkraftsystem – system med laddningsbara batterier	byggdel
63.M/2	Strömförsörjningssystem för elkraftsystem – system med torrbatterier	63.M	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.M Strömförsörjningssystem för elkraftsystem > 63.M/2 Strömförsörjningssystem för elkraftsystem – system med torrbatterier	byggdel
63.M/3	Strömförsörjningssystem för elkraftsystem – system med likriktare för direktdrift	63.M	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.M Strömförsörjningssystem för elkraftsystem > 63.M/3 Strömförsörjningssystem för elkraftsystem – system med likriktare för direktdrift	byggdel
63.M/4	Strömförsörjningssystem för elkraftsystem – system med transformator	63.M	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.M Strömförsörjningssystem för elkraftsystem > 63.M/4 Strömförsörjningssystem för elkraftsystem – system med transformator	byggdel
63.N	System för reservkraft, avbrottsfri kraft eller nödkraft	63	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.N System för reservkraft, avbrottsfri kraft eller nödkraft	byggdel
63.NB	System för reservkraft	63.N	1	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.N System för reservkraft, avbrottsfri kraft eller nödkraft > 63.NB System för reservkraft	byggdel
63.NB/1	System för reservkraft – system med kolvmotordrivna generatoraggregat	63.NB	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.N System för reservkraft, avbrottsfri kraft eller nödkraft > 63.NB System för reservkraft > 63.NB/1 System för reservkraft – system med kolvmotordrivna generatoraggregat	byggdel
63.NB/11	System för reservkraft – system med stationära kolvmotordrivna generatoraggregat	63.NB/1	2	6 EL- OCH TELESYSTEM > 63 ELKRAFTSYSTEM > 63.N System för reservkraft, avbrottsfri kraft eller nödkraft > 63.NB System för reservkraft > 63.NB/1 System för reservkraft – system med kolvmotordrivna generatoraggregat > 63.NB/11 System för reservkraft – system med stationära kolvmotordrivna generatoraggregat	byggdel
